_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,geometry
104,1351,Birchmount Place Centre For Early Learning,Commercial Agency,2360 BIRCHMOUNT RD,M1T 2M4,22,(416) 291-0304x221,High Rise Apartment,,10,15,32,0,24,81,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2995706265, 43.78293932730001)}"
105,1356,Vincent Massey Academy - (521909 Ontario Ltd.),Commercial Agency,68 DAISY AVE,M8W 1S1,3,(416) 252-3304x225,Public (school closed),Vincent Massey Academy,10,30,64,26,30,160,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5282885178, 43.5978161792)}"
106,1360,Immanuel Child Care Centre,Non Profit Agency,21 CHANNEL NINE CRT,M1S 4B5,23,(416) 293-9361,Place of Worship,Immanuel School Society Of East Toronto,0,30,56,0,0,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.257688104, 43.783841891)}"
107,1361,Dandylion Childcare Centre,Non Profit Agency,53 DONLANDS AVE,M4J 3N7,14,(416) 469-0091,Public Elementary School,Wilkinson Public School (Annex),0,0,32,52,120,204,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.337483239, 43.682041627)}"
108,1367,Kiddies Lodge Day Care Centre,Commercial Agency,764 ELLESMERE RD,M1P 2W4,21,(416) 298-6092,Place of Worship,Members In Christ Assemblies,0,10,24,0,30,64,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2870119529, 43.7649359323)}"
109,1371,Knob Hill Day Nursery,Non Profit Agency,23 GAGE AVE,M1J 1T3,21,(416) 439-9864,Place of Worship,Knob Hill United Church,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.248828649, 43.7490357018)}"
110,1372,Central Neighbourhood House,Non Profit Agency,349 ONTARIO ST,M5A 2V8,13,(416) 925-4363x110,Community/Recreation Centre,Central Neighbourhood House,10,20,16,0,0,46,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.36887606, 43.66052162)}"
111,1373,Calico Saints Child Care Centre,Non Profit Agency,35 CALICO DR,M3L 1V5,6,(416) 741-8499,Public Elementary School,Calico Public School,10,15,24,65,60,174,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.503592042, 43.73790617200001)}"
112,1374,Palisades Centre For Early Learning,Commercial Agency,15 SAN ROMANOWAY,M3N 2Y9,7,(416) 663-4431x231,Community/Recreation Centre,Palisades Recreation Centre,20,15,48,24,30,137,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5160095136, 43.7591084523)}"
113,1379,Davisville Care Programme Inc.,Non Profit Agency,50 DAVISVILLE AVE,M4S 1E8,12,(416) 489-2620,Public Elementary School,Davisville Public School,10,10,32,52,105,209,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.394784882, 43.698961435)}"
114,1381,Centro Clinton Day Care Centre,Non Profit Agency,460 MANNING AVE,M6G 2V7,11,(416) 537-5841,Public Elementary School,Clinton Public School,0,20,48,52,77,197,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.414057574, 43.657646075)}"
115,1383,Kimbercroft Day Nursery 2,Commercial Agency,39 KIMBERCROFT CRT,M1S 5B5,23,(416) 321-1694,High Rise Apartment,,0,0,48,0,30,78,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2388852552, 43.7919230806)}"
116,1391,Progress Childcare (Scarborough Inc. #1 (3 Glamorgan),Non Profit Agency,3 GLAMORGAN AVE,M1P 4N9,21,(416) 291-3368,High Rise Apartment,,10,10,40,13,0,73,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.282623224, 43.768435059)}"
117,1395,Tamarack Day Care Centre (765566 Ontario Inc),Commercial Agency,3315 MIDLAND AVE,M1V 4W7,23,(416) 293-3152,Purpose Built,Commercial Space,0,25,48,20,45,138,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2884508161, 43.8074060967)}"
118,1396,Mothercraft: Robertson House (32 Heath Street West),Non Profit Agency,32 HEATH ST W,M4V 1T3,12,(416) 920-3515x115,Purpose Built,Mothercraft,10,20,24,0,0,54,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.396549387, 43.690217265)}"
119,1397,Deer Park Extended Primary Education Program,Non Profit Agency,23 FERNDALE AVE,M4T 2B4,12,(416) 922-9569,Public Elementary School,Deer Park Public School,0,0,24,0,0,24,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.391556383, 43.689651945)}"
120,1402,Mother Of Compassion Child Care,Non Profit Agency,40 SEWELLS RD,M1B 3G5,25,(416) 724-1462,Catholic High School,Mother Theresa Catholic Secondary School,10,15,32,0,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.214483491, 43.809723233)}"
121,1413,Albion Early Learning  & Child Care Centre,Public (City Operated) Agency,1545 ALBION RD,M9V 1B2,1,(416) 392-5083,Purpose Built,,10,20,24,0,0,54,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5864291764, 43.7402540901)}"
122,1414,Centennial College East York Day Care (Plains Rd),Non Profit Agency,175 PLAINS RD,M4J 2R2,14,(416) 289-5104,Public Elementary School,Diefenbaker Public School,0,0,0,13,30,43,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.33164018, 43.695042025)}"
123,1420,Cast For Kids Child Care Centre,Non Profit Agency,1430 SHEPPARD AVE W,M3M 2W9,6,(416) 638-4487,Public Elementary School,Sheppard Public School,10,15,24,26,60,135,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.488263932, 43.7454329485)}"
124,1425,Vradenburg Community Child Care Centre,Non Profit Agency,50 VRADENBERG DR,M1T 1M6,22,(416) 497-7016,Public Elementary School,Vradenburg Junior Public School,10,15,24,26,30,105,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.308286293, 43.774342261)}"
125,1426,Educare Kindergarten - Islington,Commercial Agency,2825 ISLINGTON AVE,M9L 2K1,7,(416) 749-0415,High Rise Apartment,Swiss Court,0,10,32,18,30,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5674794959, 43.7483361093)}"
126,1430,N.Y.A.D. Donwood Inc,Non Profit Agency,61 DORCOT AVE,M1P 3K5,21,(416) 759-7648,Public Elementary School,Donwood Park Public School,0,10,16,26,30,82,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2623683219, 43.7569869147)}"
127,1434,Champions Children's Centre,Non Profit Agency,9 GRENOBLE DR,M3C 1C3,16,(416) 467-5983,Public Elementary School,Grenoble Public School,0,0,16,39,60,115,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.332759752, 43.715431088)}"
128,1439,Wexford Community Childcare Centre,Non Profit Agency,1 WAYNE AVE,M1R 1Y1,21,(416) 759-1965,Public Elementary School,George Peck Public School,10,15,16,26,30,97,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2936384069, 43.7382670776)}"
129,1440,Petit Pearson Child Care,Non Profit Agency,7 SNOWCREST AVE,M2K 2K5,17,(416) 222-2769,Public Elementary School,Lester B. Pearson Public School,0,15,24,26,105,170,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.38746232, 43.792319441)}"
130,1445,Children Are People Education,Non Profit Agency,272 CODSELL AVE,M3H 3X2,6,(416) 633-8831,Community/Recreation Centre,Borochov Centre,20,55,80,0,0,155,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4589237472, 43.7547429272)}"
131,1448,Rainbow Village Childcare Centre (Mid-Scarborough Child Care),Non Profit Agency,2460 EGLINTON AVE E,M1K 5J7,21,(416) 266-5835,Purpose Built,,6,25,56,13,45,145,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.26264594, 43.7341047804)}"
132,1452,Cambridge Place Centre For Early Learning,Commercial Agency,30 DENTON AVE,M1L 4P2,20,(416) 699-8636x221,High Rise Apartment,Apartment Building,10,15,48,20,0,93,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2876990656, 43.6939780128)}"
133,1453,Downtown Montessori At Coatsworth (Formerly Ward Nine -Coatsworth),Non Profit Agency,11 COATSWORTH CRES,M4C 5P8,19,(416) 694-9444,High Rise Apartment,Hanson Building,10,15,32,0,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.321136292, 43.678997338)}"
134,1454,Dunloe Children's Centre,Non Profit Agency,78 DUNLOE RD,M5P 2T6,12,(416) 483-6559,Public Elementary School,Forest Hill Public School,0,0,56,0,30,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.413938591, 43.695376253)}"
135,1458,Enriched Child Care Learning Centre,Commercial Agency,6030 BATHURST ST,M2R 1Z9,6,(416) 650-5355,High Rise Apartment,,0,10,24,0,0,34,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4475892246, 43.7878226343)}"
136,1460,Children's Village Day Care Centre #3,Commercial Agency,225 MARKHAM RD,M1J 3C6,24,(416) 267-9677,High Rise Apartment,,10,15,24,16,40,105,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2190765702, 43.746190112)}"
137,1462,Howard Park Children's Centre,Non Profit Agency,30 MARMADUKE ST,M6R 1T2,4,(416) 532-3945,Public Elementary School,Howard Public School,0,0,0,65,120,185,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.452272093, 43.650426307)}"
138,1466,Cliffcrest Day Care Centre,Non Profit Agency,2938 EGLINTON AVE E,M1J 2E4,21,(416) 267-6293,Commercial Building,Torrance Plaza,10,20,24,0,0,54,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.235713801, 43.739882036)}"
139,1467,Earl Haig Community Day Care (15 Earl Haig Avenue),Non Profit Agency,15 EARL HAIG AVE,M4C 1E2,19,(416) 694-9572x100,Public Elementary School,Earl Haig Public School,10,15,46,78,120,269,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.32125047200002, 43.681331448)}"
140,1475,George Brown - Esther Exton Child Care Centre,Non Profit Agency,55 AMEER AVE,M6A 2Z1,8,(416) 785-2420,Other,Baycrest Centre For Geriatric Care,10,15,32,0,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.440379598, 43.728914942)}"
141,1477,Yonge Hearts Child Care Centre,Non Profit Agency,5176 YONGE ST,M2N 5P6,18,(416) 730-8898,Purpose Built,Yonge Hearts Child Care Centre,20,30,64,0,0,114,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.414333569, 43.770074509)}"
142,1482,East Toronto Village Children's Centre,Non Profit Agency,43 KIMBERLEY AVE,M4E 2Z4,19,(416) 694-1733,Place of Worship,St. Saviour's Anglican Church,0,20,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2977084507, 43.68281928060001)}"
143,1484,Phoenix Child Centre,Non Profit Agency,625 SENECA HILL DR,M2J 2W6,17,(416) 492-8888,Public Elementary School,Seneca Hill Public School,0,0,30,52,30,112,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.350300223, 43.7908790279)}"
144,1486,Scarborough Village Day Nursery 1,Commercial Agency,215 MARKHAM RD,M1J 3C4,24,(416) 261-5048,High Rise Apartment,,10,15,24,13,15,77,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.21876811300001, 43.744688035)}"
145,1488,Esterbrooke Child Care,Commercial Agency,35 ESTERBROOKE AVE,M2J 2C6,17,(416) 492-1109,High Rise Apartment,Esterbrooke Properties Inc,0,0,34,0,20,54,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3501562964, 43.7784516563)}"
146,1491,Les Bouts D'Choux,Non Profit Agency,98 ESSEX ST,M6G 1T3,11,(416) 960-9929,Catholic Elementary (French),Ecole Sacre Coeur,10,10,16,26,45,107,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.424213406, 43.667857551)}"
147,1495,Pleasant Child Care Of North York,Non Profit Agency,288 PLEASANT AVE,M2R 2R1,18,(416) 733-2280,Public Elementary School,Pleasant Public School,0,10,24,26,65,125,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.434557685, 43.789955418)}"
148,1496,Main Square Day Care Centre,Non Profit Agency,265 MAIN ST,M4C 4X3,19,(416) 691-3909,High Rise Apartment,,0,15,24,0,26,65,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.299964232, 43.687784182)}"
149,1498,McMurrich Sprouts,Non Profit Agency,115 WINONA DR,M6G 3S8,12,(416) 656-7957,Public Elementary School,McMurrich Public School,10,15,40,52,60,177,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4310652081, 43.6780849553)}"
150,1500,Faywood Boulevard Child Care Centre,Non Profit Agency,95 FAYWOOD BLVD,M3H 2X5,6,(416) 633-8420,Public Elementary School,Faywood Public School,0,0,24,52,80,156,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4467005946, 43.7398636296)}"
151,1504,Fenside Drive Children's Centre,Non Profit Agency,131 FENSIDE DR,M3A 2V9,16,(416) 444-2441,Public Elementary School,Fenside Public School,0,15,56,52,60,183,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3291298007, 43.7645891223)}"
152,1507,Cougar Court Child Care Centre 25,Commercial Agency,3225 EGLINTON AVE E,M1J 2H7,24,(416) 267-0366,Other,,0,0,0,0,60,60,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.21618361, 43.743424849)}"
153,1509,Scarborough Village Day Nursery 2,Commercial Agency,155 MARKHAM RD,M1M 3A1,24,(416) 267-8881,Place of Worship,Christ Church,0,0,16,0,15,31,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.217805187, 43.7417728822)}"
154,1520,Birds And Bees Day Care Centre,Commercial Agency,720 KENNEDY RD,M1K 2B7,20,(416) 261-5741,High Rise Apartment,,0,15,40,0,30,85,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2673564135, 43.7295838093)}"
155,1521,Cliffwood Community Child Care,Non Profit Agency,140 CLIFFWOOD RD,M2H 2E4,17,(416) 490-8848,Public Elementary School,Cliffwood Public School,0,15,24,52,80,171,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.360071839, 43.8063006986)}"
156,1522,Finch Flyers Child Care Program,Non Profit Agency,277 FINCH AVE E,M2N 4S3,18,(416) 225-8778,Public Elementary School,Finch Public School,0,10,24,52,45,131,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3949774513, 43.7838416854)}"
157,1525,Hilltop Daycare Centre,Non Profit Agency,160 NORTH BONNINGTON AVE,M1K 1Y1,20,(416) 266-1085,Purpose Built,,10,15,32,0,15,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2659484178, 43.7152396623)}"
158,1529,George Brown - Fashion District/Ryerson Child Care Centre,Non Profit Agency,96 DENISON AVE,M5T 1E4,10,(416) 415-2453,Public Elementary School,Ryerson Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.402379732, 43.651281707)}"
159,1531,Today's Child Tomorrow's Future Children's Centre (290 Blantyre),Non Profit Agency,290 BLANTYRE AVE,M1N 2S4,20,(416) 698-0069,Public Elementary School,Blantyre Public School,0,0,32,39,45,116,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2838678574, 43.6851086748)}"
160,1532,Flemingdon Park Schoolage & Family Centre,Non Profit Agency,150 GRENOBLE DR,M3C 1E3,16,(416) 429-6194,Community/Recreation Centre,Flemingdon Park Community Centre,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.326603484, 43.71353072)}"
161,1533,John A. Leslie Childcare - Scarborough,Non Profit Agency,459 MIDLAND AVE,M1N 4A7,20,(416) 261-3238,Public Elementary School,John A. Leslie Public School,0,15,24,26,30,95,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.249059374, 43.714108676)}"
162,1536,Dalemount Child Care,Non Profit Agency,101 ENGLEMOUNT AVE,M6B 4L5,8,(416) 781-9493,Public Elementary School,Glen Park Public School,0,0,32,26,55,113,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.435747325, 43.713223823)}"
163,1538,Kenlinton Child Care Centre (Operator: Stonehill) Facility #16008,Commercial Agency,2283 EGLINTON AVE E,M1K 2N4,20,(416) 759-4525,High Rise Apartment,Apartment Building,0,0,32,0,30,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2723812981, 43.7305583723)}"
164,1539,Friends Day Care Centre,Non Profit Agency,60 LOWTHER AVE,M5R 1C7,11,(416) 922-7022,Church,Quakers Meeting House,0,0,24,0,0,24,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.398763827, 43.670536824)}"
165,1540,Friendly Times Child Care,Non Profit Agency,2829 KEELE ST,M3M 2G7,6,(416) 631-7681,Public Elementary School,Downsview Public School,0,0,16,26,30,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4824390645, 43.7311224379)}"
166,1544,Kennedy Road Kiddy Kare - (Kennedy Road Church Of The Nazarene),Non Profit Agency,661 KENNEDY RD,M1K 2B8,20,(416) 261-1414,Church,,0,10,24,0,30,64,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2646752835, 43.725624964)}"
167,1547,Today's Child Tomorrow's Future Children's Centre,Non Profit Agency,725 DANFORTH RD,M1K 1G4,20,(416) 266-9888,Public Elementary School,Norman Cook Junior Public School,0,15,16,26,23,80,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.25779831890002, 43.7190477327)}"
168,1548,Gan Yeladim Day Care Centre,Non Profit Agency,100 ELDER ST,M3H 5G7,6,(416) 638-1796,Synagogue,Beth Emeth Bais Yehuda Synagogue,0,15,32,10,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4541231662, 43.7606577647)}"
169,1551,Don Valley Christian Child Care,Non Profit Agency,25 AXSMITH CRES,M2J 3K2,17,(416) 491-6485,Place of Worship,Don Valley Bible Chapel,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.35219115370002, 43.7886589597)}"
170,1552,Play Care Program/ West Scarborough Neighbourhood Com.Centre.,Non Profit Agency,313 PHARMACY AVE,M1L 3E7,20,(416) 755-9215x257,Community/Recreation Centre,West Scarborough Neighbourhood Community Centre,0,0,0,0,40,40,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2846817825, 43.701416363)}"
171,1554,Pride In Heritage Children's Centre,Non Profit Agency,55 GATEWAY BLVD,M3C 1B4,16,(416) 467-5981,Public Elementary School,Gateway Public School,0,10,24,52,75,161,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3310123749, 43.7117348145)}"
172,1559,St. Michael And All Angels Day Care Centre,Non Profit Agency,611 ST CLAIR AVE W,M6C 1A3,12,(416) 653-1424,Place of Worship,St. Michael's And All Angels Church,10,15,40,0,0,65,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.422923641, 43.681940252)}"
173,1562,Gateway Day Care Centre,Commercial Agency,100 LEEWARD GLENWAY,M3C 2Z1,16,(416) 424-2419,High Rise Apartment,,10,10,24,0,12,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3284613121, 43.711405543)}"
174,1566,Glen Cameron For Kids,Non Profit Agency,211 CAMERON AVE,M2N 1E8,18,(416) 225-5788,Public Elementary School,Cameron Public School,0,0,24,40,83,147,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4212548061, 43.7543692985)}"
175,1567,Downsview Child Care Centre,Non Profit Agency,159 SIR WILLIAM HEARST AVE,M3M 0B7,6,(416) 235-5662,Office Building,Ontario Ministry Of Transportation Building D,10,20,24,0,0,54,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.487091621, 43.723023764)}"
176,1570,Ranchdale Rompers Day Care,Non Profit Agency,60 RANCHDALE CRES,M3A 2M3,16,(416) 441-1233,Public Elementary School,Ranchdale Public School,0,10,24,26,60,120,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3232946647, 43.7524665993)}"
177,1577,Playhouse Child Care Centre,Non Profit Agency,15 GREENLAND RD,M3C 1N1,16,(416) 441-3170,Public Elementary School,Greenland Public School,10,10,32,26,0,78,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.338536158, 43.7336156338)}"
178,1578,Rejoyce Caledon Community Child Care,Non Profit Agency,26 JOYCE PKY,M6B 2S9,8,(416) 789-1485,Public Elementary School,Joyce Public School,0,0,16,39,45,100,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.463757489, 43.709775397)}"
179,1580,Garderie La Farandole Gabrielle Roy,Non Profit Agency,14 PEMBROKE ST,M5A 2N7,13,(416) 363-1841,Public Elementary (French),Ecole Elementaire Gabrielle-Roy,10,10,32,52,45,149,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.372319597, 43.656582836)}"
180,1585,West Prep Children's Centre Of Toronto,Non Profit Agency,70 RIDGE HILL DR,M6C 2J6,8,(416) 783-4302,Public Elementary School,West Preparatory Public School,0,15,32,52,60,159,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.432944062, 43.702616187)}"
181,1588,Greenland Recreational After School Program,Non Profit Agency,15 GREENLAND RD,M3C 1N1,16,(416) 444-7427,Public Elementary School,Greenland Public School,0,0,0,0,63,63,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.338536158, 43.7336156338)}"
182,1589,Dublin Heights Community Child Care,Non Profit Agency,100 BAINBRIDGE AVE,M3H 2K2,6,(416) 638-0612x0,Public Elementary School,Dublin Heights Elementary And Middle School,0,10,24,65,110,209,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.447024737, 43.749148308)}"
183,1593,Garrison Creek Community Day Care,Non Profit Agency,222 NIAGARA ST,M6J 2L3,10,(416) 703-0541,Public Elementary School,Niagara Street Public School,0,15,16,65,65,161,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.408252928, 43.64393746)}"
184,1598,Rippleton Roadsters Child Care Program,Non Profit Agency,21 RIPPLETON RD,M3B 1H4,15,(416) 449-4559,Public Elementary School,Rippleton Public School,0,0,48,26,90,164,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3601236993, 43.7409134352)}"
185,1601,Gulfstream Day Care Centre,Non Profit Agency,20 GULFSTREAM RD,M9M 1S3,7,(416) 746-5714,Public Elementary School,Gulfstream Public School,10,15,24,26,45,120,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5420130895, 43.7390865695)}"
186,1603,Highview Wilson Child Care,Non Profit Agency,22 HIGHVIEW AVE,M3M 1C4,6,(416) 245-6221,Public Elementary School,Highview Public School,0,0,16,26,45,87,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4972335426, 43.7219596358)}"
187,1605,Hillmount Child Care,Non Profit Agency,245 MCNICOLL AVE,M2H 2C6,17,(416) 494-0877,Public Elementary School,Hillmount Public School,0,0,24,26,30,80,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3507297482, 43.7994162004)}"
188,1607,Hollywood All Stars Child Care,Non Profit Agency,360 HOLLYWOOD AVE,M2N 3L4,18,(416) 221-7827,Public Elementary School,Hollywood Public School,0,0,16,39,90,145,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.391832381, 43.770527111)}"
